Store,Product,Price
eMAG,"Laptop Lenovo ThinkPad X1 Carbon Gen 13 Aura Edition cu procesor Intel Core™ Ultra 7 255U pana la 5.20 GHz, 14"" WUXGA IPS, 32GB RAM, 1TB SSD, Intel® Graphics, Windows 11 Pro, Black, 3-year, Courier or Carry-in","12.499,99"
eMAG,"Laptop Acer Extensa 15 Exo15-51-53cf, 15.6 inch 1920x1080, Intel Core Ultra 5 - 115U, 1.5 GHz - 4.2GHz, 10 MB cache, 16 GB DDR5, 512 GB SSD, Intel Graphics, Windows 11 Home, Tastatura International, Luna Grey","2.837,76"
eMAG,"Laptop Acer Extensa 15 Exo15-51-53cf, 15.6 inch 1920x1080, Intel Core Ultra 5 - 115U, 1.5 GHz - 4.2GHz, 10 MB cache, 16 GB DDR5, 512 GB SSD, Intel Graphics, Windows 11 Home, Tastatura International, Luna Grey","2.837,76"
eMAG,"Laptop Asus VivoBook 15 M1502YA-BQ160, 15.6 inch 1920 x 1080, AMD Ryzen 7 - 7730U 8 C / 16 T, 2.0 GHz - 4.5 GHz, 20 MB cache, 28 W, 16 GB DDR4, 512 GB SSD, AMD Radeon Graphics, Windows 11 Home, Tastatura English, Argintiu","3.486,84"
eMAG,"Laptop Asus VivoBook 15 M1502YA-BQ160, 15.6 inch 1920 x 1080, AMD Ryzen 7 - 7730U 8 C / 16 T, 2.0 GHz - 4.5 GHz, 20 MB cache, 28 W, 16 GB DDR4, 512 GB SSD, AMD Radeon Graphics, Windows 11 Home, Tastatura English, Argintiu","3.486,84"
eMAG,"Laptop HP 15, 15.6"" Full HD, Intel® Core™ i5 1334U pana la 4.6 GHz, 16 GB RAM DDR4 3200, 512 GB SSD, Intel Iris Xᵉ Graphics, Windows 11 Home, Natural Silver 512 GB","2.849,00"
eMAG,"Laptop HP 15, 15.6"" Full HD, Intel® Core™ i5 1334U pana la 4.6 GHz, 16 GB RAM DDR4 3200, 512 GB SSD, Intel Iris Xᵉ Graphics, Windows 11 Home, Natural Silver 512 GB","2.849,00"
eMAG,"Laptop Lenovo ThinkPad X13 Gen 3 (Intel), 13.3"" WUXGA 1920x1200 IPS Touch Screen, Intel Core i5-1250P 12-core, 16 GB DDR5, 512 GB SSD m2 PCIe, Intel iris Xe Graphics, Windows 11 Pro, Aluminium Case 1.25 kg Black","4.859,00"
eMAG,"Laptop Lenovo ThinkPad X13 Gen 3 (Intel), 13.3"" WUXGA 1920x1200 IPS Touch Screen, Intel Core i5-1250P 12-core, 16 GB DDR5, 512 GB SSD m2 PCIe, Intel iris Xe Graphics, Windows 11 Pro, Aluminium Case 1.25 kg Black","4.859,00"
eMAG,"Laptop Lenovo Yoga Slim 7 14AGP11 cu procesor AMD Ryzen™ AI 7 445 pana la 4.6GHz, 14"" 2.8K WQXGA+, OLED, 32GB LPDDR5x RAM, 1TB SSD, AMD Radeon™ 840M Graphics, Windows 11 Home, Tidal Teal, 3y on-site Premium Care","6.699,99"
eMAG,"Laptop Lenovo Yoga Slim 7 14AGP11 cu procesor AMD Ryzen™ AI 7 445 pana la 4.6GHz, 14"" 2.8K WQXGA+, OLED, 32GB LPDDR5x RAM, 1TB SSD, AMD Radeon™ 840M Graphics, Windows 11 Home, Tidal Teal, 3y on-site Premium Care","6.699,99"
eMAG,"Laptop ASUS ExpertBook B1 B1503CVA-S74156, cu Intel® Core™ i5-13420H procesor pana la 4.6 GHz, 15.6"" Full HD, 16GB DDR5, 1TB SSD, Intel® UHD Graphics, No OS, Grey, 3Y PUR","2.685,99"
eMAG,"Laptop ASUS ExpertBook B1 B1503CVA-S74156, cu Intel® Core™ i5-13420H procesor pana la 4.6 GHz, 15.6"" Full HD, 16GB DDR5, 1TB SSD, Intel® UHD Graphics, No OS, Grey, 3Y PUR","2.685,99"
